Metabolite_name,blank_01,blank_02,blank_03,blank_04,Cultures_QC_01,Cultures_QC_02,POS_BDS_EC_IPLs,POS_Cultures_Pooled_QC_01,POS_Cultures_Pooled_QC_02,POS_Cultures_Pooled_QC_03,POS_Cultures_Pooled_QC_04,POS_Cultures_Pooled_QC_05,POS_Cultures_Pooled_QC_06,POS_u_DA_IPLs,POS_u_EC_IPLs,POS_u_H_IPLs,POS_u_S_IPLs,POS_u2_EC_IPLs,POS_u2_y_IPLs
w/o MS2:RIKEN P-VS1 ID-10408 from Mouse_Brain_WT_N_F1AA,300,0,0,0,1226,1230,0,885,790,753,1274,0,1241,0,0,0,6218,0,488
DG 47:11,501,0,0,0,11117,11041,0,10293,9833,9427,9909,0,10152,0,0,52,59228,103,0
PC 34:2,124,0,0,0,39465,39708,159,35263,34088,37670,38388,252,36608,0,90,1179,516,75,214706
PG 35:1|PG 16:0_19:1,106,0,0,0,8531,9645,21621,8394,8592,9527,9456,0,8942,0,18912,0,447,19189,88
w/o MS2:RIKEN P-VS1 ID-10479 from Mouse_Plasma_WT_N_Ctr,218,0,0,0,18372,19131,111,15800,16649,17917,18728,80,17213,0,136,635,151,128,96487
w/o MS2:NAGlySer 15:2;O(FA 26:6),112,0,0,0,7416,7928,0,7228,6704,6783,8047,59,7582,0,56,425,1742,51,40100
w/o MS2:NAGlySer 12:0;O(FA 28:1),1314,0,0,0,1354,1402,57,1273,1352,1477,1444,0,1499,0,50,0,8290,52,0
w/o MS2:PI-Cer 34:7;3O,0,75,0,0,1802,1574,6475,1692,1640,1957,1946,0,1975,0,6359,0,0,5665,61
w/o MS2:DGGA 12:0_22:3,0,0,0,0,2264,2099,66,1996,1866,1790,2044,0,1728,0,0,70,11975,149,0
w/o MS2:NAGlySer 12:0;O(FA 28:0),0,0,0,0,2321,2517,69,2365,2254,2467,2558,0,2243,0,63,0,9997,56,0
Unknown,0,0,0,0,2210,2503,0,1863,2463,2288,2059,0,1934,0,94,0,9643,129,0
Unknown,191,0,0,0,3870,3819,9648,3359,3197,3881,3964,0,3947,0,8578,0,197,8208,57
w/o MS2:SM 24:1;2O(FA 15:1),1381,0,0,0,12179,11709,30236,9529,8900,12098,12473,81,11021,66,33612,0,162,25095,0
w/o MS2:SM 24:1;2O(FA 15:1),1619,271,214,0,10845,10530,38343,9716,7966,8684,9780,248,10324,56,41242,246,0,31470,127
w/o MS2:DGGA 12:0_22:2,60,0,0,0,5733,5527,0,5146,5329,5865,5904,63,5922,0,0,0,44238,0,0
w/o MS2:PC 6:0_30:2,1197,0,0,0,20432,18941,99,19643,18184,17658,20392,0,22078,0,0,712,18844,82,25394
PC 36:2|PC 18:1_18:1,733,93,84,0,33483,32321,0,28438,27762,27647,31909,214,31934,0,210,1492,12179,100,107386
w/o MS2:PC O-37:2,0,0,0,0,3444,3891,0,3014,3052,3987,4011,0,3499,0,0,0,30310,52,0
Unknown,0,0,0,0,1198,1148,548,1051,1232,774,1096,56,1226,0,474,0,5374,328,0
w/o MS2:RIKEN P-VS1 ID-10745 from Mouse_Aorta_ApoEKO_N_F1EPA,232,0,0,0,19401,24572,0,20609,18382,22551,23656,0,22461,0,0,147,7251,0,0
w/o MS2:PC 35:5,158,0,0,0,4398,3945,13231,3880,3494,3903,3977,0,3403,0,13140,0,0,11543,60
w/o MS2:DGGA 12:0_22:1,179,0,0,0,9231,8817,15161,8327,8455,7882,8696,0,8361,0,16700,53,545,15128,89
w/o MS2:CerP 19:1;2O/28:6,150,0,0,0,134432,145152,134,130179,122438,151822,144707,131,144435,0,261,904,364,236,1445939
PC 36:1,138,0,0,0,16079,19314,74,14816,16273,18309,17951,59,18355,0,65,873,5687,112,37793
w/o MS2:RIKEN P-VS1 ID-10818 from Mouse_Muscle_WT_CTX14_Ctr,547,0,0,0,2163,1998,0,2112,1839,1898,1992,0,2027,0,0,0,14198,0,0
w/o MS2:NAGly 20:4;O(FA 28:6),208,0,0,0,1880,2053,461,1743,1567,1754,1214,0,1770,0,292,0,154,304,6444
w/o MS2:SL 13:1;O/34:6,212,0,0,0,13780,16352,0,13899,13083,13442,15384,0,15809,0,0,0,19405,0,645
w/o MS2:SL 13:1;O/34:6,260,0,0,0,1533,3419,0,5122,4245,2241,2111,0,6384,0,0,0,8696,0,0
w/o MS2:SL 13:1;O/34:6,217,0,0,0,5480,7021,64,5250,5038,4983,6059,0,5910,0,0,58,11682,0,0
w/o MS2:DGDG 8:0_16:4,85,0,0,0,1844,1829,5222,1810,1397,1804,1755,68,1642,0,5300,0,0,5044,77
w/o MS2:DGGA 12:0_22:0,306,0,0,0,81508,93854,770,86011,77469,88356,94578,0,88025,0,1384,942,1782,1363,361939
w/o MS2:CerP 19:1;2O/28:5,441,0,0,0,10012,9253,296,10107,9191,8967,9869,0,8978,0,417,632,71,280,883
w/o MS2:CerP 19:1;2O/28:5,171,0,0,0,49790,50548,223294,44779,41250,45192,50217,0,49472,0,187923,100,0,151932,0
w/o MS2:RIKEN P-VS1 ID-10884 from Mouse_Muscle_WT_CTX7_Ctr,0,0,0,0,839,776,54,706,486,753,715,0,621,0,60,6148,0,88,0
w/o MS2:RIKEN P-VS1 ID-10909 from Mouse_Lung_WT_N_F1EPA,56,0,0,0,5512,6101,72,6204,6270,6716,6507,60,6518,54,78,58,21399,116,0
Unknown,137,0,0,0,2549,2562,0,2726,2008,2352,2735,0,2167,0,0,0,5648,0,78
Unknown,188,0,0,0,1953,2562,0,2726,2008,2136,2735,0,2167,0,0,0,5700,0,106
Unknown,112,0,0,0,3266,2890,65,2865,2817,2720,2909,0,3171,88,0,0,31584,0,0
Unknown,73,0,0,0,7442,6274,0,6051,6192,6456,6042,0,7135,0,62,0,83914,115,0
w/o MS2:SM 13:1;2O/28:5,484,0,0,0,28048,26752,110238,24218,21947,24667,26664,0,28044,0,89205,7833,117,71559,52
w/o MS2:BMP 8:0_28:2,90,0,0,0,2595,2877,5835,2543,1924,2721,2689,0,2645,0,4670,0,456,4100,0
w/o MS2:RIKEN P-VS1 ID-10975 from Mouse_Spleen_WT_N_F1DHA,0,0,0,0,996,1247,0,939,509,684,625,0,929,0,0,6457,0,0,72
w/o MS2:RIKEN P-VS1 ID-11002 from Mouse_Lung_WT_N_F1AA,106,0,0,0,3539,3064,1274,3279,3341,3318,3570,0,3349,0,1264,0,13310,1360,58
w/o MS2:TG 15:3_15:4_17:4,107,0,0,0,87,0,0,0,0,0,60,0,0,0,0,51,6536,0,0
w/o MS2:DG 48:11,173,0,0,0,3221,2982,11848,3265,2963,2432,4010,0,2322,50,8218,51,224,7062,0
w/o MS2:SM 13:1;2O/28:4,0,0,50,0,2999,2725,0,2706,2030,2550,2437,0,2377,0,56,16996,57,0,0
w/o MS2:RIKEN P-VS1 ID-11017 from Mouse_Macrophage_WT_N_F1AA,0,54,0,0,1679,2486,0,1697,1688,1692,2103,61,1641,0,0,34148,0,0,56
w/o MS2:RIKEN P-VS1 ID-11017 from Mouse_Macrophage_WT_N_F1AA,0,0,0,0,3871,3336,130,3596,3494,3652,3670,0,3857,0,196,16386,0,0,51
w/o MS2:NAGlySer 16:3;O(FA 26:6),110,0,0,0,2933,2564,6569,2799,2471,3026,3218,0,2884,0,5726,0,0,5178,0
w/o MS2:RIKEN P-VS1 ID-11064 from Mouse_Brain_WT_N_F1AA,1577,0,0,0,1068,1061,53,1227,1034,1194,1425,0,1262,0,0,0,6912,64,69
w/o MS2:NAGlySer 13:0;O(FA 28:1),1022,59,58,0,17548,19677,59,18145,17546,16829,17585,54,17845,0,92,0,105217,64,104
w/o MS2:PI-Cer 34:0;3O,87,0,0,0,2428,3003,68,2689,2615,2966,3044,0,3045,0,132,0,13952,76,0
w/o MS2:AHexCer (O-15:1)12:1;2O/12:0;O,926,0,0,0,1377,1346,0,1065,1100,976,1212,0,1310,0,0,62,8529,0,0
Unknown,1460,586,606,0,10214,4292,2792,7046,5406,5310,5496,2269,5264,3070,1736,1910,5792,5744,3899
w/o MS2:PC 7:0_30:2,1434,0,0,0,1893,2131,0,1684,1730,1644,1955,0,2009,0,0,0,12480,0,0
w/o MS2:AHexCer (O-15:0)12:1;2O/12:0;O,583,0,0,0,1431,1617,0,1604,1351,1535,1478,0,1512,0,86,0,10770,0,148
w/o MS2:RIKEN P-VS1 ID-11330 from Mouse_Plasma_ApoEKO_N_F1DHA,55,0,0,0,1792,1436,60,1754,1282,1715,1541,0,1558,0,0,74,8378,0,0
w/o MS2:NAGly 21:5;O(FA 28:6),582,0,0,0,12110,11018,29722,11384,11201,11158,11454,0,11597,0,18176,80,85,11550,0
w/o MS2:NAGly 21:5;O(FA 28:6),875,0,0,0,2750,1216,47067,840,1217,1266,1255,0,1223,0,850,69,1601,728,146
w/o MS2:NAGly 21:5;O(FA 28:6),559,0,0,0,6766,6867,16393,6288,6096,6216,6787,0,6338,0,10156,61,176,6808,0
w/o MS2:DGDG O-8:0_18:5,0,0,0,0,6502,6136,8788,5380,5650,5871,5832,56,6833,0,8946,0,0,9228,58
w/o MS2:DGGA 13:0_22:1,381,0,0,0,5255,5301,6581,4705,4358,4692,5126,0,5137,0,5469,163,0,4405,526
w/o MS2:CerP 20:1;2O/28:6,334,0,0,0,3391,3140,845,3042,3047,3457,3496,0,3325,0,802,62,308,519,19393
w/o MS2:CerP 20:1;2O/28:6,292,0,0,0,33520,35490,62749,32942,30976,30290,33249,0,34235,0,41047,103,0,31017,0
w/o MS2:NAGly 21:4;O(FA 28:6),134,0,0,0,2915,3209,57,2844,2540,2914,2500,55,2730,0,0,0,125,0,21580
DG 48:6,0,0,0,0,7253,7565,0,7089,6351,6505,7242,56,7060,53,0,43707,88,52,0
w/o MS2:CerP 20:1;2O/28:5,171,0,0,0,70457,83310,304,70672,68286,76764,80648,51,77224,0,150,0,312,82,5703
w/o MS2:DG 49:12,0,0,0,0,3896,3984,68,3619,4261,4073,4466,0,4473,0,209,52,129995,143,56
w/o MS2:NAGly 21:3;O(FA 28:6),1362,0,0,0,4304,4558,10985,4066,3818,4156,4287,0,4613,0,11833,0,0,12919,0
w/o MS2:NAGly 21:3;O(FA 28:6),694,0,0,0,843,1283,69,1053,1056,1366,1013,0,1341,0,58,58,80,71,6832
w/o MS2:DG 48:5,597,0,0,0,4308,5502,105,5091,4586,5029,5046,0,5205,0,0,34198,116,68,70
w/o MS2:DG 49:11,0,0,0,0,1821,2228,0,1907,2027,2163,1936,0,2068,0,494,0,28717,364,0
w/o MS2:SM 27:4;2O(FA 14:1),289,58,0,0,9173,8554,540,7789,7341,8772,8597,52,8678,0,771,25060,164,313,0
w/o MS2:SM 27:4;2O(FA 14:1),82,55,0,0,15425,15407,603,15258,13087,14871,15937,0,14737,0,436,3658,416,386,0
DG 48:4,1744,0,0,0,206636,220422,51,197977,203300,182352,205879,1191,203904,0,53,1064338,59,126,61
w/o MS2:NAGlySer 15:3;O(FA 28:6),0,0,0,0,3394,3522,0,3636,3020,2781,3404,0,3685,0,64,0,1047,0,15111
DG 49:10,0,0,50,0,7664,6743,0,6262,6794,7141,6926,0,6748,0,119,0,51352,0,0
w/o MS2:SM 25:2;2O(FA 16:2),0,0,0,0,2622,2768,0,2619,2176,2531,2853,0,2755,0,88,13195,54,55,0
w/o MS2:SM 25:2;2O(FA 16:2),0,0,0,0,3795,3499,127,3917,3467,4267,3894,0,4175,0,81,16244,0,0,0
w/o MS2:SM 25:2;2O(FA 16:2),0,0,0,0,33216,30912,0,31460,26504,30885,30452,60,31222,0,0,95133,69,0,0
w/o MS2:SM 25:2;2O(FA 16:2),0,0,0,0,2170,1914,0,1404,1757,2047,1666,0,1917,0,0,8845,0,0,0
DG 49:10,0,0,0,0,31961,29957,0,29687,29336,29827,30009,100,28296,0,0,9332,253,0,0
Unknown,262,0,0,0,6681,7503,0,6566,5985,6508,7248,0,7105,0,0,0,93,0,510
SQDG 32:1|SQDG 16:0_16:1,61,0,53,0,8203,8359,0,7768,8794,8657,9030,0,8972,0,0,0,47291,0,0
w/o MS2:PC 36:1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,6867
w/o MS2:NAGlySer 14:0;O(FA 28:1),0,0,0,0,3558,4030,63,3575,3555,3810,3888,0,4097,0,64,1114,16738,69,0
w/o MS2:RIKEN P-VS1 ID-11818 from Cell_HeLa_WT_N_Ctr,0,0,0,0,85685,88316,85,77300,70928,80023,87898,68,82926,0,98,0,998128,0,83
w/o MS2:RIKEN P-VS1 ID-11818 from Cell_HeLa_WT_N_Ctr,150,0,0,0,16314,14052,60,15374,14296,14066,15087,0,14589,0,62,0,5225,120,0
w/o MS2:SM 24:1;2O(FA 17:2),198,0,0,0,4996,5009,0,4316,4653,5098,5091,0,5128,0,60,34942,102,99,0
w/o MS2:SM 24:1;2O(FA 17:2),0,0,0,0,2352,2437,57,2377,2187,2197,2710,0,2329,0,0,13945,51,0,0
PI-Cer 35:0;3O,188,0,0,0,24193,24876,0,23167,23425,24499,26004,92,24836,0,56,64,128758,60,0
PI-Cer 35:0;3O,143,0,0,0,15116,16827,0,14760,16075,16545,16340,65,16475,0,0,0,89962,51,0
w/o MS2:DGCC 17:1_22:6,193,0,0,0,8259,6973,0,7483,6833,7737,8043,0,7608,0,0,0,2927,60,0
w/o MS2:RIKEN P-VS1 ID-11902 from Mouse_Feces_WT_ABX_Ctr,72,0,0,0,26132,22920,0,23294,19943,23550,24785,51,22902,0,0,54,135227,70,50
DG 49:8,463,0,0,0,53262,82581,55,60503,58559,65271,75186,0,78293,0,342,174,197494,170,0
w/o MS2:RIKEN P-VS1 ID-11946 from Mouse_Muscle_WT_CTX14_Ctr,370,0,0,0,505,264,88,371,626,328,373,0,311,0,85,0,117,0,8307
Unknown,201,60,0,0,2714,2867,53,2659,2679,3054,2971,67,2534,0,120,0,12906,0,0
Unknown,132,0,0,0,1385,1302,0,1185,1167,1317,1352,0,1155,0,0,0,9527,0,0
w/o MS2:SL 16:3;O/32:6;O,93,0,52,0,13871,14408,52,14192,12891,13497,14124,0,15312,1105,15658,16716,13770,14049,15461
w/o MS2:RIKEN P-VS1 ID-11989 from Mouse_Kidney_WT_N_F1DHA,266,0,0,0,23123,28579,60,22673,21667,20752,24718,0,24222,0,536,60,48258,261,0
w/o MS2:DGGA 14:0_22:1,68,0,0,0,1774,1578,5514,1630,1455,1766,1667,0,1853,0,5192,0,0,3665,0
w/o MS2:RIKEN P-VS1 ID-12036 from Mouse_Macrophage_WT_N_F1,116,0,0,0,375410,409790,952,383757,345367,392930,395076,102,375968,0,1175,2954,2598,769,1458092
w/o MS2:RIKEN P-VS1 ID-12036 from Mouse_Macrophage_WT_N_F1,122,0,0,0,47752,42763,133,46692,40384,41651,44909,0,42454,0,81,2894,0,77,3419
Unknown,132,112,97,0,3561,11863,1459,7505,7594,10188,9295,1073,13888,2104,954,892,1520,1572,1606
Unknown,39867,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown,0,0,0,0,7805,7980,52,7780,7348,8064,8179,0,7993,0,0,0,32002,87,0
w/o MS2:RIKEN P-VS1 ID-12071 from Mouse_Brain_WT_N_F1AA,502,0,0,0,5022,5057,0,4298,4030,5067,4851,0,4921,0,0,0,37239,62,0
w/o MS2:RIKEN P-VS1 ID-12074 from Mouse_Kidney_WT_N_F1,66,0,0,0,1601,1759,0,1500,1441,1783,1684,0,1618,0,0,7902,416,68,0
w/o MS2:SM 13:1;2O/30:6,82,0,0,0,23043,20161,216,23187,19982,20862,23145,0,21187,54,0,1411,66,70,1680
w/o MS2:NAGly 22:4;O(FA 28:6),148,0,0,0,4284,3873,7070,4060,4103,4467,3796,0,4580,0,5627,0,6629,5530,0
w/o MS2:RIKEN P-VS1 ID-12124 from Mouse_Brain_WT_N_F1AA,89,0,0,0,79523,91771,701,81022,74036,73361,88845,52,86658,0,832,5293,3516,489,136013
w/o MS2:SE 24:1;O4/27:0;1O,0,0,0,0,6124,5418,0,4733,4964,5578,5484,0,5248,0,0,69,0,0,5315
w/o MS2:PI-Cer 36:3;3O,111,72,0,0,1143,1132,0,1062,1232,1260,1276,0,1163,0,0,59,5334,0,0
w/o MS2:DG 50:11,0,0,0,0,2227,2185,661,1744,1932,2283,2465,0,2362,0,131,12503,149,82,0
w/o MS2:SM 13:1;2O/30:4,0,0,62,0,884,651,0,678,687,641,474,0,631,0,57,8002,0,0,0
w/o MS2:SHexCer 12:1;2O/24:1;O,58,0,0,0,1101,1249,72,1218,1165,1141,1031,50,1102,0,0,87,6128,0,0
w/o MS2:NAGlySer 15:0;O(FA 28:2),1397,132,0,0,8542,9185,108,8108,8619,8815,8964,0,9155,0,53,92,45387,147,144
w/o MS2:PI-Cer 37:8;3O,0,0,0,0,6439,6270,6513,5503,5953,5577,5615,0,5820,0,7554,0,0,7206,0
w/o MS2:SHexCer 12:1;2O/24:0;O,102,0,0,0,3284,3194,78,2873,3244,3237,3170,0,3444,0,0,58,19060,0,0
w/o MS2:NAGlySer 15:0;O(FA 28:1),839,50,0,0,1436,1635,0,1362,1399,1739,1641,0,1612,0,52,84,8325,0,0
w/o MS2:TG 8:0_8:0_32:0,8913,1793,1367,0,1887,1409,1108,1609,1531,1430,1468,976,1420,1435,1926,1298,2188,1804,1848
w/o MS2:SM 42:7;2O,145,0,64,0,1624,1677,0,1630,1632,1611,1556,0,1710,52,0,84,10620,0,63
w/o MS2:SM 42:7;2O,132,0,0,0,481,412,105,526,446,402,486,0,623,0,0,62,12319,0,0
w/o MS2:RIKEN P-VS1 ID-12422 from Mouse_Aorta_ApoEKO_N_F1DHA,103,0,0,0,3401,3468,0,3470,3203,3411,3424,0,3339,0,51,14230,76,52,0
w/o MS2:PI 32:1,74,0,51,0,4095,4313,0,3942,4032,4251,4315,0,4443,0,0,267,0,0,10428
w/o MS2:SHexCer 12:0;2O/24:0;O,77,0,0,0,965,1097,0,1001,994,956,1044,0,1063,0,0,0,5967,0,0
w/o MS2:RIKEN P-VS1 ID-12481 from Mouse_AdrenalGlands_WT_N_Ctr,0,0,0,0,6684,8678,0,7069,6165,7170,8806,0,9044,0,0,69,42234,0,0
w/o MS2:SM 42:6;2O,331,0,0,0,691,610,0,498,729,606,639,0,519,0,52,0,24794,55,0
w/o MS2:SM 42:6;2O,274,0,0,0,3223,3142,0,3016,2890,3029,3030,0,3078,0,0,72,178779,0,0
w/o MS2:SM 42:6;2O,164,0,0,0,1041,903,0,1132,1085,1257,1494,0,849,0,94,0,46870,0,58
w/o MS2:SM 42:6;2O,125,0,0,0,5047,5680,74,4465,4896,6001,5712,0,5846,0,0,60,200095,0,0
w/o MS2:PI-Cer 37:6;3O,218,0,0,0,2319,2523,0,1803,2088,2306,2327,66,2475,0,0,163,105,0,8401
w/o MS2:PI 32:0,121,0,0,0,1688,1899,0,1806,1737,1922,1970,0,1942,0,87,0,9214,65,78
w/o MS2:AHexCer (O-15:1)12:1;2O/16:4;O,94,0,0,0,601,664,0,534,568,575,597,0,470,0,59,76,12787,104,0
Unknown,328,0,0,0,1219,1178,0,1008,1057,1358,1298,0,986,53,0,0,5922,0,0
DG 50:7,247,0,0,0,54580,53226,58,48665,48292,44943,51589,258,49782,0,0,165001,139,78,460
w/o MS2:CerP 22:1;2O/28:6,319,57,0,0,28024,33316,52,28191,27513,30731,31758,0,31199,0,84,187,210,82,2460
Unknown,6131,0,0,0,0,0,0,0,0,0,0,53,0,0,66,51,69,0,0
w/o MS2:PI 32:1,215,0,0,0,2302,2209,0,2098,1969,2217,2253,0,2069,0,0,156,146,0,6586
Unknown,106,0,0,0,2158,1880,0,1552,1666,1866,1970,0,2001,0,0,0,10075,0,0
w/o MS2:NAOrn 20:3;O(FA 28:6),704,0,0,0,3663,3561,0,3230,3271,3615,3433,0,2439,0,0,88,103,0,24251
w/o MS2:DGGA 16:1_22:6,0,0,0,0,1114,1617,0,1166,962,1496,1420,0,1343,0,0,54,8271,0,0
w/o MS2:Cer 18:1;2O/38:6;O,92,0,0,0,4236,4599,0,4004,3876,4143,4552,0,4509,0,0,14996,0,0,56
Unknown,68,0,52,0,1514,1475,0,1386,1413,1538,1516,0,1336,0,0,0,5767,0,0
w/o MS2:RIKEN P-VS1 ID-12737 from Mouse_Feces_WT_ABX_Ctr,57,0,0,0,379,1066,13120,849,623,552,983,0,370,0,106,0,0,0,0
w/o MS2:NAOrn 20:2;O(FA 28:6),3741,0,0,0,753,567,0,673,616,525,617,0,647,0,54,100,303,65,5317
w/o MS2:DGDG 8:0_19:3,51,0,0,0,4424,4054,0,3961,4085,4289,4329,0,4575,0,0,120,128,0,15812
w/o MS2:SHexCer 13:1;2O/24:2;O,0,0,54,0,3899,4218,60,4258,4650,4365,4110,0,4318,0,0,0,24434,55,0
w/o MS2:SHexCer 13:1;2O/24:2;O,0,0,0,0,3592,4093,0,4037,4386,4358,4143,0,4164,0,66,0,41614,0,54
PI-Cer 37:3;3O,52,0,0,0,6644,6931,0,5864,6637,6726,6722,0,6551,0,66,0,29623,0,0
Unknown,0,0,52,0,1518,1498,70,1407,1408,1533,1636,0,1468,0,0,5299,64,0,0
SQDG 34:2|SQDG 16:0_18:2,104,0,0,0,53923,55852,0,49856,52884,53840,55976,270,55657,0,0,0,298981,56,0
Unknown,57,0,0,0,1664,1834,61,1357,1473,1534,1295,0,1762,0,0,0,5783,50,0
Unknown,57,0,0,0,4355,4394,0,4150,4074,4489,4600,0,4549,0,0,172,182,0,9920
w/o MS2:SL 14:1;O/36:3,648,163,56,0,3082,3453,67,2663,2306,2812,2936,0,2926,149,172,12098,0,190,158
w/o MS2:RIKEN P-VS1 ID-12915 from Mouse_Ear_fads2KO_N_Ctr,11951,3438,3108,0,4399,2851,2192,2905,2776,2796,2710,2602,2737,2263,5184,2714,5530,4308,3009
SQDG 34:1|SQDG 16:0_18:1,58,0,0,0,28006,28882,74,27108,28313,28995,28334,0,29048,0,54,207,151925,0,0
Unknown,0,0,0,0,4819,4450,0,4180,4529,4316,4642,0,4252,0,0,0,13095,0,0
Unknown,0,0,0,0,1448,1565,53,1497,1508,1581,1386,0,1330,0,0,0,7385,0,0
w/o MS2:SHexCer 12:0;2O/25:0;O,52,0,0,0,2583,2811,94,2585,2440,3313,3076,0,2550,0,0,374,15450,54,55
Unknown,142,0,0,0,16692,16870,0,14910,17080,17093,16938,71,17320,0,0,0,62427,0,61
Unknown,80,0,0,0,9354,9230,0,8667,8848,9241,9393,0,9197,0,126,0,37330,65,0
w/o MS2:RIKEN P-VS1 ID-13123 from Mouse_Feces_WT_ABX_Ctr,72,0,0,0,86979,128471,229,102619,91660,101329,125544,274,126818,0,0,0,626489,56,57
w/o MS2:DG 52:14,0,0,0,0,0,0,52,0,0,0,0,0,0,0,54,0,5660,111,0
w/o MS2:CerP 23:1;2O/28:6,245,0,0,0,34377,37778,67,34118,32290,32431,37790,0,35564,0,175,0,5198,0,51323
w/o MS2:AHexCer (O-18:0)12:0;2O/12:0;O,78,0,0,0,1126,878,0,772,766,1024,877,0,959,0,54,0,7276,79,0
Unknown,160,0,0,0,939,768,0,896,815,1027,977,0,954,0,0,0,5662,0,0
DG 52:13,72,0,0,0,8344,7922,0,7201,6321,5895,6985,0,7177,0,56,0,38638,0,0
Unknown,581,0,0,0,5469,5916,53,4941,5186,4631,5020,0,5018,0,50,12515,0,0,0
w/o MS2:DGGA 16:0_22:0,481,0,0,0,4232,3877,55,3124,3460,3465,4003,0,3872,0,61,176,198,55,9066
TG 50:3|TG 16:1_16:1_18:1,250,0,0,0,13655,13023,0,10700,12182,12867,12858,127,12672,0,109,277,80,0,14242
Unknown,6216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TG 50:2|TG 16:0_16:1_18:1,3188,478,424,0,10404,10012,373,10120,9992,10078,9800,355,10098,206,628,521,467,438,13331
w/o MS2:TG 8:0_8:0_34:2,2709,608,381,0,10404,7402,386,8023,6949,6968,7108,412,7066,371,616,478,1137,390,19593
Unknown,29232,0,0,0,0,0,50,0,0,0,0,0,52,0,56,0,0,0,0
w/o MS2:CerP 23:1;2O/28:3,12991,54,55,0,2780,2914,15050,2557,2593,2722,2549,0,2926,0,14758,0,105,14553,0
w/o MS2:TG 8:0_8:0_34:1,9639,1781,1501,0,5016,4220,1369,4482,4611,4592,4217,1301,4151,1360,1933,1554,2670,1476,8002
Unknown,147,0,0,0,1316,1460,0,1383,1548,1585,1239,0,1605,0,0,0,9531,0,192
Unknown,70,54,0,0,1589,1654,11657,1514,1730,1669,2722,0,1746,0,6573,0,151,5682,0
DG 52:10,0,0,0,0,20170,18235,0,17791,17478,16344,17525,133,17669,0,64,25771,0,0,0
w/o MS2:PI-Cer 39:8;3O,0,0,0,0,2916,2712,5715,2530,2398,2726,2755,0,2497,0,5802,0,0,4883,0
w/o MS2:PI-Cer 39:8;3O,94,0,0,0,2916,2712,5730,2530,2398,2726,2755,0,2497,0,5802,0,0,4883,0
w/o MS2:PI 34:2,0,0,0,0,2306,2300,0,2373,2091,2568,2641,0,2607,0,51,184,209,80,6444
w/o MS2:TG 8:0_8:0_34:0,8623,2181,1634,0,3397,2740,1457,2803,3076,3099,2022,1295,2605,2087,3182,3269,2999,2883,3631
Unknown,0,0,0,0,1221,1610,0,1292,1456,1313,1526,0,1513,0,58,0,8324,0,0
PI 34:1,0,0,0,0,12066,12550,56,11847,10725,11904,12492,0,11778,0,165,686,211,78,27797
w/o MS2:RIKEN P-VS1 ID-13622 from Mouse_Feces_WT_N_Ctr,299,74,0,0,3200,3117,0,2750,2926,2913,2578,0,2407,0,0,0,9234,0,0
w/o MS2:PI-Cer 39:6;3O,117,0,0,0,2399,2060,0,1922,1969,1503,1695,0,1637,0,0,67,57,0,8206
w/o MS2:NAOrn 22:4;O(FA 28:6),0,0,0,0,1052,961,140,881,1066,1192,1025,0,950,0,60,6759,290,78,64
Unknown,109,0,61,0,1632,1998,61,1634,1902,1885,1415,52,1831,0,0,0,6658,64,0
w/o MS2:PI 34:1,68,0,0,0,6646,6263,0,6249,6143,7044,7056,104,6684,0,0,156,175,88,16607
Unknown,64,0,0,0,1168,1044,0,985,905,972,1184,0,909,0,0,0,7006,0,0
w/o MS2:RIKEN P-VS1 ID-13747 from Mouse_Plasma_WT_N_Ctr,0,0,0,0,13551,11548,0,11640,9746,10657,12424,0,12038,0,0,0,47506,0,108
w/o MS2:NAOrn 22:3;O(FA 28:6),144,0,0,0,1217,1016,0,977,886,876,1094,0,970,0,0,6800,54,67,0
w/o MS2:SL 14:1;O/36:0;O,637,78,54,0,38638,33210,60,29934,32716,34377,33485,162,32268,75,34,492,165,94,37539
w/o MS2:NAOrn 22:2;O(FA 28:6),138,0,0,0,22876,21959,0,21114,19125,20525,22325,0,21260,0,0,185274,60,0,0
w/o MS2:RIKEN P-VS1 ID-13820 from Mouse_Feces_WT_N_Ctr,2413,644,753,0,25289,20447,594,19295,21301,21135,22473,675,20094,452,1633,777,919,448,19631
w/o MS2:DGDG 8:0_21:3,51,0,0,0,3838,4381,0,3594,3372,3918,3790,52,2951,0,0,167,221,0,14074
Unknown,56,0,0,0,8570,7476,0,6406,8160,9088,7382,63,7485,0,0,52,20974,0,0
Unknown,56,0,0,0,8642,8437,69,7281,8160,9088,8820,63,8564,0,0,0,20974,0,0
w/o MS2:TG 8:0_16:4_28:7,0,0,59,0,272,384,110,230,140,325,383,0,487,0,185,0,7718,103,0
Unknown,0,0,0,0,2602,3054,0,2365,2899,2905,3016,0,2655,0,82,0,142538,102,0
w/o MS2:NAOrn 22:1;O(FA 28:6),0,0,0,0,4647,5487,0,4933,4580,4736,5255,0,5322,0,0,86003,106,0,0
